"X","Y"
332343.100,7390681.860
332470.960,7390681.810
332485.810,7390681.830
332581.340,7390681.900
332582.230,7390681.860
332582.560,7390682.070
332582.800,7390681.730
332107.370,7390682.130
332140.950,7390682.230
332304.470,7390682.190
332305.550,7390682.480
332305.330,7390682.300
332305.190,7390682.190
332471.940,7390682.350
332472.660,7390682.510
332472.980,7390682.500
332474.010,7390682.300
332474.190,7390682.250
332474.790,7390682.590
332485.530,7390682.410
332582.880,7390682.250
332583.450,7390682.120
332106.790,7390682.830
332140.640,7390683.050
332306.220,7390683.050
332472.280,7390682.940
332472.590,7390683.090
332472.880,7390682.830
332485.000,7390682.900
332581.090,7390683.080
332105.950,7390683.570
332106.850,7390683.420
332107.180,7390683.600
332306.590,7390683.220
332306.480,7390683.270
332307.020,7390683.430
332307.280,7390683.540
332471.950,7390683.420
332472.410,7390683.380
332473.660,7390683.470
332473.820,7390683.320
332484.670,7390683.140
332484.900,7390683.270
332485.220,7390683.140
332106.130,7390683.650
332307.610,7390683.800
332308.050,7390684.030
332308.460,7390683.920
332472.830,7390683.750
332473.050,7390683.870
332472.700,7390683.920
332484.160,7390683.860
332484.790,7390683.930
332581.010,7390684.040
332105.810,7390684.380
332308.810,7390684.120
332309.170,7390684.320
332309.480,7390684.520
332309.850,7390684.610
332316.900,7390684.570
332472.480,7390684.360
332581.410,7390684.280
332581.730,7390684.450
332309.870,7390684.720
332310.470,7390685.100
332310.240,7390684.920
332310.720,7390684.970
332318.540,7390684.980
332471.850,7390684.620
332483.980,7390684.880
332484.240,7390684.830
332582.090,7390684.650
332311.000,7390685.190
332317.530,7390685.170
332318.070,7390685.560
332318.680,7390685.560
332318.700,7390685.210
332319.020,7390685.200
332319.400,7390685.380
332471.660,7390685.330
332471.650,7390685.400
332471.960,7390685.270
332483.670,7390685.430
332313.270,7390685.980
332317.430,7390685.800
332318.170,7390685.850
332317.740,7390686.000
332318.330,7390686.090
332318.990,7390685.760
332319.530,7390685.630
332470.840,7390685.940
332471.280,7390686.050
332471.770,7390685.630
332472.030,7390685.770
332472.780,7390685.850
332313.580,7390686.180
332313.360,7390686.140
332313.620,7390686.360
332313.980,7390686.380
332313.900,7390686.590
332314.340,7390686.580
332318.100,7390686.590
332318.640,7390686.480
332318.530,7390686.390
332318.620,7390686.330
332319.430,7390686.350
332319.300,7390686.160
332470.900,7390686.270
332472.650,7390686.120
332482.920,7390686.400
332483.340,7390686.400
332314.670,7390686.780
332314.350,7390686.640
332314.980,7390686.970
332315.830,7390687.080
332319.110,7390686.670
332482.540,7390687.080
332315.340,7390687.170
332316.140,7390687.280
332316.520,7390687.480
332470.780,7390687.240
332471.200,7390687.210
332482.440,7390687.380
332482.440,7390687.340
332317.400,7390687.750
332317.500,7390687.880
332317.770,7390687.790
332317.720,7390688.080
332469.640,7390687.810
332470.370,7390688.110
332471.890,7390687.630
332482.030,7390687.950
332317.410,7390688.360
332318.040,7390688.330
332318.440,7390688.470
332319.000,7390688.250
332318.980,7390688.390
332319.400,7390688.450
332319.290,7390688.590
332470.090,7390688.600
332470.610,7390688.180
332471.000,7390688.430
332471.310,7390688.600
332482.000,7390688.320
332318.620,7390688.640
332318.300,7390688.660
332319.680,7390688.650
332319.650,7390688.790
332320.310,7390688.850
332320.450,7390689.030
332320.690,7390689.040
332469.920,7390688.910
332470.110,7390688.980
332470.800,7390689.030
332481.400,7390688.910
332481.590,7390688.670
332320.350,7390689.180
332320.830,7390689.390
332320.710,7390689.380
332322.580,7390689.370
332322.730,7390689.400
332468.510,7390689.230
332469.430,7390689.440
332469.290,7390689.610
332469.330,7390689.380
332469.910,7390689.220
332470.530,7390689.210
332481.130,7390689.400
332321.620,7390689.630
332321.840,7390689.630
332321.770,7390689.790
332323.000,7390689.620
332323.430,7390689.970
332467.990,7390690.050
332469.060,7390689.740
332469.450,7390689.850
332470.630,7390689.660
332481.020,7390689.710
332292.210,7390690.200
332322.710,7390690.460
332323.530,7390690.350
332324.040,7390690.480
332324.070,7390690.570
332468.540,7390690.560
332468.220,7390690.200
332468.870,7390690.480
332470.150,7390690.280
332470.340,7390690.150
332480.580,7390690.590
332481.730,7390690.260
332323.550,7390690.620
332323.880,7390690.620
332323.900,7390690.820
332324.450,7390690.860
332467.640,7390690.690
332468.340,7390690.940
332468.910,7390690.850
332480.490,7390690.870
332480.980,7390691.020
332481.400,7390691.020
332468.230,7390691.440
332468.290,7390691.590
332469.610,7390691.280
332480.010,7390691.280
332327.160,7390691.840
332327.220,7390691.930
332467.010,7390691.680
332467.790,7390691.970
332467.710,7390692.100
332468.000,7390691.990
332468.170,7390691.920
332480.600,7390691.800
332480.610,7390692.070
332480.810,7390691.880
332220.720,7390692.540
332327.510,7390692.180
332328.070,7390692.140
332327.810,7390692.410
332327.920,7390692.330
332328.390,7390692.570
332466.600,7390692.440
332467.540,7390692.160
332468.170,7390692.240
332479.390,7390692.410
332479.490,7390692.220
332479.710,7390692.340
332219.540,7390692.710
332219.810,7390692.770
332219.880,7390692.950
332220.860,7390692.990
332221.330,7390693.010
332222.740,7390693.040
332328.550,7390692.730
332328.910,7390692.920
332329.590,7390692.920
332329.920,7390693.110
332332.310,7390693.070
332467.290,7390692.660
332468.630,7390692.810
332468.890,7390692.680
332479.100,7390692.830
332480.190,7390692.830
332219.780,7390693.290
332221.100,7390693.550
332330.860,7390693.520
332331.790,7390693.510
332332.080,7390693.480
332332.490,7390693.410
332466.760,7390693.540
332467.610,7390693.140
332479.100,7390693.280
332219.090,7390694.020
332218.720,7390693.820
332219.450,7390693.830
332219.390,7390693.950
332220.830,7390693.810
332222.790,7390693.680
332331.160,7390693.760
332330.970,7390693.700
332331.410,7390693.970
332331.290,7390693.900
332331.760,7390693.960
332332.750,7390694.110
332466.520,7390693.820
332466.990,7390693.730
332467.140,7390693.950
332467.910,7390694.030
332478.600,7390693.840
332478.850,7390693.670
332479.340,7390694.060
332218.140,7390694.510
332218.110,7390694.470
332218.670,7390694.480
332219.240,7390694.360
332220.160,7390694.350
332220.670,7390694.120
332332.110,7390694.230
332333.110,7390694.310
332466.570,7390694.320
332466.560,7390694.440
332467.630,7390694.250
332467.830,7390694.370
332478.350,7390694.300
332218.160,7390695.010
332218.360,7390694.780
332218.700,7390694.880
332218.860,7390694.860
332220.340,7390694.660
332223.090,7390695.000
332333.550,7390694.680
332334.010,7390694.670
332333.900,7390694.870
332334.160,7390694.910
332334.230,7390695.070
332334.580,7390695.040
332467.510,7390695.050
332477.950,7390694.670
332218.600,7390695.480
332219.580,7390695.240
332220.120,7390695.190
332334.490,7390695.160
332334.580,7390695.270
332334.770,7390695.390
332335.230,7390695.550
332335.540,7390695.430
332465.880,7390695.430
332477.680,7390695.410
332218.180,7390695.710
332218.900,7390696.090
332335.870,7390695.630
332336.200,7390695.830
332336.550,7390696.030
332337.830,7390696.080
332465.380,7390695.700
332466.490,7390696.090
332466.990,7390695.980
332477.460,7390695.940
332477.740,7390695.930
332219.470,7390696.300
332223.740,7390696.450
332224.490,7390696.600
332336.880,7390696.220
332337.230,7390696.420
332337.800,7390696.600
332338.000,7390696.520
332339.670,7390696.530
332465.240,7390696.520
332216.900,7390696.740
332217.630,7390696.890
332218.860,7390697.110
332223.380,7390697.110
332338.070,7390696.820
332338.360,7390696.790
332338.780,7390696.880
332339.470,7390697.090
332339.220,7390696.870
332339.830,7390696.680
332340.020,7390696.850
332339.870,7390696.830
332463.870,7390697.040
332465.080,7390696.940
332465.280,7390696.880
332465.920,7390696.910
332476.890,7390696.940
332476.890,7390696.810
332217.280,7390697.600
332218.300,7390697.260
332223.750,7390697.500
332339.440,7390697.270
332339.760,7390697.470
332464.000,7390697.280
332476.490,7390697.580
332476.710,7390697.390
332477.350,7390697.290
332216.650,7390697.900
332216.360,7390697.830
332216.590,7390697.720
332217.550,7390697.970
332223.970,7390697.880
332224.750,7390697.720
332463.250,7390697.850
332464.410,7390698.100
332476.450,7390697.970
332216.030,7390698.590
332216.670,7390698.370
332217.070,7390698.160
332218.170,7390698.430
332224.100,7390698.210
332224.850,7390698.570
332465.080,7390698.480
332465.340,7390698.330
332476.040,7390698.190
332476.080,7390698.480
332476.290,7390698.460
332215.640,7390698.740
332216.100,7390698.900
332215.690,7390698.660
332216.400,7390699.040
332216.710,7390698.640
332216.950,7390698.740
332223.370,7390698.960
332223.790,7390698.730
332290.600,7390698.860
332290.420,7390699.100
332463.140,7390698.690
332465.160,7390698.800
332475.680,7390699.100
332475.680,7390698.850
332475.950,7390698.630
332476.440,7390699.030
332476.860,7390698.620
332217.110,7390699.420
332217.560,7390699.200
332217.570,7390699.470
332223.460,7390699.320
332223.850,7390699.260
332475.270,7390699.430
332475.830,7390699.310
332476.190,7390699.260
332215.020,7390699.800
332215.020,7390699.800
332216.280,7390699.930
332216.330,7390699.720
332223.980,7390699.630
332289.060,7390699.720
332289.450,7390699.920
332475.340,7390699.760
332214.640,7390700.520
332215.160,7390700.460
332215.750,7390700.180
332216.480,7390700.570
332216.960,7390700.190
332216.880,7390700.380
332223.680,7390700.350
332289.800,7390700.120
332474.810,7390700.520
332475.810,7390700.330
332215.230,7390700.920
332215.540,7390700.700
332215.370,7390700.900
332223.880,7390700.750
332474.570,7390700.690
332475.070,7390701.090
332474.820,7390700.690
332475.290,7390700.910
332214.640,7390701.320
332215.380,7390701.510
332215.460,7390701.290
332216.030,7390701.270
332224.220,7390701.120
332473.940,7390701.450
332474.470,7390701.530
332214.060,7390702.000
332214.100,7390701.690
332214.110,7390702.070
332214.650,7390701.880
332214.200,7390701.830
332214.890,7390701.740
332216.080,7390701.750
332215.970,7390701.960
332474.310,7390701.680
332474.810,7390701.920
332213.420,7390702.310
332214.350,7390702.560
332214.730,7390702.530
332214.900,7390702.250
332473.680,7390702.250
332474.160,7390702.530
332213.520,7390702.980
332213.540,7390703.070
332214.130,7390702.680
332214.190,7390702.640
332214.470,7390703.020
332214.840,7390703.060
332215.340,7390702.980
332224.220,7390703.040
332473.600,7390703.070
332212.960,7390703.500
332213.480,7390703.340
332214.150,7390703.530
332215.090,7390703.480
332224.830,7390703.500
332461.240,7390703.500
332473.260,7390703.150
332212.460,7390704.020
332213.100,7390703.810
332213.140,7390703.890
332213.720,7390703.760
332223.940,7390704.050
332225.710,7390703.670
332460.850,7390704.080
332461.880,7390703.870
332462.020,7390703.680
332473.010,7390703.730
332141.280,7390704.250
332212.400,7390704.280
332212.900,7390704.420
332212.960,7390704.240
332213.310,7390704.310
332213.950,7390704.140
332223.600,7390704.330
332223.940,7390704.520
332224.540,7390704.500
332224.220,7390704.320
332225.310,7390704.380
332225.960,7390704.390
332460.190,7390704.450
332460.650,7390704.500
332461.560,7390704.500
332223.760,7390704.810
332224.490,7390705.020
332224.930,7390704.820
332460.700,7390704.640
332461.430,7390705.090
332142.320,7390705.170
332211.990,7390705.180
332212.500,7390705.320
332212.360,7390705.160
332212.800,7390705.170
332459.630,7390705.530
332459.850,7390705.220
332460.020,7390705.270
332459.810,7390705.470
332211.850,7390706.020
332212.480,7390705.740
332212.280,7390705.950
332360.920,7390705.770
332360.880,7390705.620
332361.240,7390705.890
332361.950,7390705.960
332458.640,7390706.080
332459.650,7390705.910
332459.500,7390706.030
332211.790,7390706.290
332360.790,7390706.140
332361.470,7390706.260
332361.420,7390706.120
332362.080,7390706.240
332362.040,7390706.320
332361.820,7390706.520
332361.990,7390706.540
332362.600,7390706.370
332362.280,7390706.160
332362.410,7390706.440
332362.340,7390706.590
332459.490,7390706.270
332471.460,7390706.510
332211.480,7390706.910
332211.830,7390706.840
332361.980,7390706.670
332362.410,7390706.730
332362.840,7390706.920
332363.110,7390707.060
332457.810,7390707.010
332458.810,7390706.680
332459.350,7390706.840
332471.250,7390706.680
332355.530,7390707.570
332355.980,7390707.130
332356.240,7390707.290
332356.530,7390707.470
332363.070,7390707.120
332363.310,7390707.220
332363.830,7390707.160
332458.650,7390707.260
332458.700,7390707.380
332470.550,7390707.510
332058.120,7390707.780
332058.090,7390707.800
332058.300,7390708.110
332356.000,7390707.900
332365.650,7390708.040
332365.710,7390708.030
332457.450,7390707.840
332458.450,7390707.860
332470.640,7390707.990
332518.600,7390707.900
332519.500,7390708.000
332058.020,7390708.450
332057.870,7390708.490
332058.740,7390708.360
332059.350,7390708.170
332059.700,7390708.400
332355.420,7390708.200
332365.910,7390708.210
332366.490,7390708.360
332366.220,7390708.410
332366.820,7390708.560
332367.380,7390708.510
332457.390,7390708.300
332458.020,7390708.570
332458.470,7390708.230
332470.110,7390708.320
332517.800,7390708.350
332057.680,7390708.630
332057.840,7390708.780
332060.990,7390708.740
332061.290,7390708.690
332061.590,7390709.040
332062.700,7390709.000
332367.160,7390708.750
332367.490,7390708.950
332367.880,7390708.770
332368.140,7390708.820
332368.150,7390708.980
332367.950,7390709.010
332368.540,7390709.010
332368.510,7390709.070
332456.820,7390709.080
332457.860,7390708.660
332459.200,7390708.680
332470.110,7390708.860
332057.520,7390709.460
332057.310,7390709.320
332060.940,7390709.570
332061.950,7390709.240
332063.010,7390709.590
332355.950,7390709.240
332368.350,7390709.300
332368.390,7390709.180
332368.930,7390709.360
332369.210,7390709.460
332369.290,7390709.490
332457.610,7390709.320
332458.710,7390709.380
332469.370,7390709.430
332519.430,7390709.310
332520.890,7390709.270
332061.070,7390709.620
332061.260,7390709.770
332062.000,7390710.100
332062.350,7390710.080
332063.410,7390709.750
332063.220,7390709.840
332064.400,7390710.090
332355.250,7390709.720
332355.440,7390709.760
332355.940,7390710.050
332356.630,7390709.840
332369.680,7390709.830
332369.610,7390709.690
332370.060,7390709.990
332369.950,7390709.890
332062.900,7390710.380
332062.870,7390710.480
332062.910,7390710.510
332063.190,7390710.550
332063.200,7390710.500
332064.710,7390710.560
332064.730,7390710.300
332064.700,7390710.400
332355.160,7390710.130
332356.490,7390710.400
332371.500,7390710.360
332456.960,7390710.410
332457.290,7390710.150
332469.060,7390710.270
332061.770,7390710.820
332063.610,7390710.730
332355.980,7390710.680
332368.220,7390711.090
332457.030,7390710.770
332468.920,7390710.670
332064.510,7390711.140
332067.690,7390711.430
332367.810,7390711.420
332373.990,7390711.600
332373.790,7390711.410
332456.560,7390711.500
332457.740,7390711.210
332468.620,7390711.540
332468.440,7390711.560
332468.730,7390711.550
332067.020,7390712.040
332067.580,7390712.060
332068.010,7390711.640
332068.320,7390711.640
332069.250,7390712.010
332367.760,7390711.640
332374.380,7390711.780
332374.340,7390711.840
332375.100,7390712.090
332374.980,7390711.860
332375.510,7390711.910
332375.300,7390712.080
332455.530,7390711.980
332457.130,7390712.060
332457.280,7390711.940
332468.560,7390712.070
332067.600,7390712.230
332067.990,7390712.350
332067.950,7390712.410
332068.290,7390712.530
332069.570,7390712.210
332069.590,7390712.360
332069.780,7390712.220
332070.060,7390712.360
332367.580,7390712.180
332367.610,7390712.380
332375.310,7390712.270
332376.000,7390712.180
332375.960,7390712.480
332376.100,7390712.370
332376.370,7390712.540
332376.520,7390712.550
332454.580,7390712.250
332467.570,7390712.570
332467.930,7390712.420
332069.040,7390712.810
332068.830,7390712.810
332069.090,7390712.940
332376.310,7390712.660
332376.950,7390712.900
332376.770,7390712.800
332377.440,7390713.110
332377.880,7390712.930
332378.110,7390713.000
332455.200,7390712.680
332456.890,7390712.630
332526.170,7390712.850
332526.340,7390712.740
332526.490,7390713.030
332068.120,7390713.270
332068.450,7390713.440
332377.860,7390713.260
332378.480,7390713.430
332378.810,7390713.570
332379.410,7390713.540
332379.370,7390713.510
332454.060,7390713.320
332454.560,7390713.160
332454.750,7390713.230
332454.780,7390713.410
332467.550,7390713.530
332524.520,7390713.290
332525.590,7390713.260
332525.440,7390713.380
332525.930,7390713.480
332526.400,7390713.500
332527.220,7390713.470
332527.860,7390713.480
332378.530,7390713.660
332379.050,7390713.730
332379.700,7390713.710
332380.060,7390714.050
332454.610,7390713.880
332466.990,7390713.870
332523.640,7390714.040
332524.470,7390713.770
332525.190,7390713.690
332526.720,7390713.680
332073.230,7390714.540
332074.480,7390714.140
332075.000,7390714.310
332075.290,7390714.450
332379.720,7390714.140
332380.380,7390714.260
332381.060,7390714.460
332381.470,7390714.420
332381.690,7390714.600
332453.650,7390714.250
332453.780,7390714.480
332466.740,7390714.590
332467.290,7390714.280
332522.600,7390714.520
332523.050,7390714.160
332523.590,7390714.260
332523.540,7390714.380
332523.980,7390714.250
332381.390,7390714.650
332382.050,7390715.060
332382.200,7390714.710
332382.420,7390715.110
332454.460,7390714.690
332454.270,7390714.810
332455.620,7390714.730
332455.810,7390714.640
332466.640,7390715.020
332466.790,7390714.850
332521.860,7390714.730
332522.280,7390714.790
332522.390,7390714.760
332075.010,7390715.180
332075.580,7390715.360
332075.280,7390715.320
332077.670,7390715.500
332382.450,7390715.230
332382.390,7390715.230
332382.720,7390715.350
332382.720,7390715.430
332383.990,7390715.440
332384.300,7390715.550
332453.770,7390715.550
332455.110,7390715.460
332519.850,7390715.280
332521.620,7390715.580
332521.600,7390715.450
332521.780,7390715.230
332049.430,7390715.210
332050.280,7390715.550
332076.750,7390715.910
332078.030,7390715.690
332078.610,7390715.870
332384.630,7390715.760
332384.550,7390716.080
332384.470,7390715.870
332385.000,7390715.950
332384.790,7390715.970
332452.530,7390716.080
332453.440,7390716.000
332454.090,7390715.680
332466.180,7390715.660
332048.400,7390715.630
332048.990,7390715.920
332049.380,7390716.010
332078.130,7390716.460
332079.690,7390716.270
332081.020,7390716.600
332385.140,7390716.190
332384.880,7390716.270
332385.680,7390716.520
332385.500,7390716.420
332386.090,7390716.290
332385.900,7390716.590
332454.650,7390716.240
332454.800,7390716.120
332465.730,7390716.390
332521.340,7390716.220
332049.720,7390716.170
332078.470,7390716.670
332080.440,7390716.960
332081.380,7390716.960
332385.550,7390716.670
332386.150,7390716.780
332386.070,7390716.830
332386.320,7390716.690
332386.220,7390716.880
332386.980,7390717.100
332387.310,7390717.110
332452.680,7390717.000
332454.390,7390716.750
332465.470,7390716.970
332465.350,7390716.990
332465.420,7390716.780
332049.000,7390716.730
332081.040,7390717.310
332081.190,7390717.330
332081.850,7390717.560
332082.670,7390717.450
332082.890,7390717.570
332387.610,7390717.300
332387.970,7390717.520
332388.230,7390717.250
332452.780,7390717.440
332465.160,7390717.140
332465.270,7390717.560
332520.430,7390717.140
332053.690,7390717.710
332055.070,7390717.640
332055.770,7390717.840
332056.190,7390718.080
332080.100,7390717.890
332080.540,7390717.950
332082.040,7390718.070
332081.940,7390718.000
332083.130,7390717.680
332082.920,7390717.750
332387.990,7390717.700
332388.510,7390717.650
332388.510,7390717.760
332388.780,7390717.910
332389.400,7390718.020
332390.470,7390718.060
332451.530,7390718.060
332452.070,7390717.840
332451.770,7390717.670
332452.440,7390717.870
332452.810,7390718.020
332465.100,7390717.700
332464.880,7390717.660
332053.000,7390718.270
332054.820,7390718.450
332055.860,7390718.610
332080.590,7390718.170
332080.590,7390718.580
332081.320,7390718.380
332082.400,7390718.260
332082.290,7390718.150
332082.290,7390718.230
332082.700,7390718.380
332083.290,7390718.530
332084.810,7390718.340
332389.590,7390718.170
332389.810,7390718.400
332390.240,7390718.310
332391.230,7390718.430
332451.440,7390718.600
332452.460,7390718.370
332453.140,7390718.500
332453.540,7390718.290
332453.910,7390718.340
332464.850,7390718.350
332465.200,7390718.460
332054.490,7390718.720
332054.590,7390718.870
332054.960,7390719.060
332056.170,7390718.770
332081.900,7390718.920
332083.640,7390718.760
332083.820,7390718.810
332084.500,7390718.640
332084.440,7390719.100
332085.450,7390718.740
332390.910,7390718.720
332391.240,7390718.930
332451.650,7390718.940
332452.070,7390718.760
332452.000,7390718.750
332453.430,7390718.660
332463.900,7390718.970
332055.290,7390719.230
332055.900,7390719.400
332083.010,7390719.370
332391.580,7390719.120
332392.070,7390719.120
332392.450,7390719.380
332392.560,7390719.390
332392.780,7390719.600
332392.900,7390719.590
332451.600,7390719.420
332451.740,7390719.440
332452.670,7390719.120
332464.140,7390719.540
332463.920,7390719.550
332464.410,7390719.430
332464.760,7390719.240
332576.870,7390719.450
332057.100,7390719.910
332061.170,7390720.060
332393.110,7390719.780
332393.010,7390719.630
332393.650,7390720.020
332393.340,7390719.830
332450.400,7390720.050
332451.020,7390719.860
332451.360,7390720.110
332451.790,7390719.680
332463.480,7390719.950
332463.700,7390719.630
332577.470,7390719.780
332577.280,7390719.660
332577.840,7390720.020
332060.650,7390720.570
332085.610,7390720.370
332450.240,7390720.580
332451.000,7390720.200
332451.340,7390720.290
332452.120,7390720.200
332452.500,7390720.120
332463.100,7390720.500
332463.530,7390720.370
332577.710,7390720.120
332061.030,7390720.770
332062.300,7390720.880
332062.730,7390721.070
332062.820,7390720.920
332063.840,7390721.090
332396.230,7390721.010
332396.280,7390721.030
332399.360,7390720.790
332450.900,7390720.780
332452.040,7390720.720
332463.010,7390721.040
332462.900,7390721.070
332463.920,7390720.710
332060.700,7390721.390
332062.440,7390721.260
332396.590,7390721.280
332396.460,7390721.190
332397.660,7390721.570
332462.280,7390721.380
332462.780,7390721.190
332463.490,7390721.520
332463.220,7390721.220
332061.860,7390721.850
332063.120,7390721.960
332066.010,7390721.920
332397.640,7390721.680
332398.330,7390721.970
332399.070,7390721.820
332399.330,7390722.100
332448.980,7390722.040
332462.410,7390721.850
332462.700,7390721.660
332463.160,7390721.980
332463.310,7390722.020
332062.180,7390722.180
332062.630,7390722.260
332062.540,7390722.140
332062.820,7390722.280
332063.200,7390722.480
332065.180,7390722.360
332065.640,7390722.570
332067.110,7390722.320
332398.660,7390722.140
332399.670,7390722.340
332399.990,7390722.590
332462.180,7390722.330
332462.390,7390722.500
332462.470,7390722.550
332462.210,7390722.540
332064.570,7390722.950
332066.730,7390722.920
332068.560,7390722.840
332400.430,7390722.740
332400.480,7390722.930
332400.820,7390722.990
332448.970,7390722.630
332449.600,7390722.810
332449.320,7390722.940
332461.630,7390722.920
332462.530,7390722.730
332580.020,7390722.930
332579.840,7390722.950
332580.190,7390722.970
332401.170,7390723.210
332401.340,7390723.310
332402.300,7390723.520
332448.440,7390723.330
332448.880,7390723.490
332449.070,7390723.240
332449.370,7390723.480
332449.270,7390723.360
332450.160,7390723.550
332461.650,7390723.170
332461.810,7390723.280
332462.230,7390723.460
332463.520,7390723.330
332579.920,7390723.540
332067.370,7390724.100
332071.360,7390723.720
332200.610,7390723.730
332402.630,7390723.710
332402.970,7390723.960
332403.240,7390723.740
332403.730,7390724.000
332403.700,7390724.060
332404.680,7390723.730
332447.980,7390724.050
332449.940,7390723.730
332450.240,7390723.680
332460.890,7390723.950
332461.420,7390723.790
332579.580,7390723.700
332579.410,7390723.710
332067.680,7390724.260
332071.050,7390724.390
332200.360,7390724.590
332201.760,7390724.330
332403.630,7390724.280
332404.120,7390724.480
332404.150,7390724.250
332404.030,7390724.120
332404.540,7390724.250
332404.300,7390724.280
332404.970,7390724.210
332404.730,7390724.590
332406.010,7390724.560
332448.440,7390724.150
332448.670,7390724.470
332448.860,7390724.220
332448.830,7390724.390
332449.510,7390724.440
332461.410,7390724.430
332463.370,7390724.200
332464.060,7390724.420
332578.950,7390724.520
332064.510,7390724.850
332065.040,7390724.900
332066.050,7390724.950
332066.280,7390725.020
332067.360,7390724.960
332067.930,7390725.010
332069.220,7390724.860
332200.660,7390724.800
332200.410,7390725.000
332201.040,7390724.890
332405.080,7390724.790
332405.380,7390724.960
332405.780,7390724.990
332448.220,7390724.990
332460.310,7390724.960
332460.760,7390725.100
332461.480,7390724.800
332578.900,7390725.050
332068.680,7390725.130
332070.630,7390725.240
332070.860,7390725.350
332072.550,7390725.210
332199.890,7390725.410
332200.180,7390725.490
332200.620,7390725.410
332201.550,7390725.450
332201.470,7390725.330
332404.150,7390725.220
332404.010,7390725.320
332405.740,7390725.190
332448.250,7390725.300
332448.900,7390725.390
332449.230,7390725.120
332461.050,7390725.380
332460.830,7390725.440
332464.410,7390725.290
332578.360,7390725.160
332072.250,7390725.660
332199.510,7390725.900
332199.910,7390725.840
332200.550,7390725.770
332200.820,7390725.730
332201.110,7390725.880
332404.060,7390725.730
332404.400,7390725.940
332406.790,7390725.640
332408.160,7390726.000
332407.890,7390725.850
332408.290,7390726.020
332449.250,7390725.640
332460.010,7390725.870
332460.150,7390725.800
332460.340,7390725.730
332463.950,7390725.710
332577.970,7390725.950
332072.350,7390726.140
332072.740,7390726.350
332075.740,7390726.510
332199.250,7390726.380
332199.780,7390726.240
332200.460,7390726.340
332200.560,7390726.270
332220.890,7390726.310
332221.360,7390726.500
332222.500,7390726.560
332404.260,7390726.610
332404.700,7390726.220
332408.570,7390726.280
332408.960,7390726.420
332448.840,7390726.200
332459.550,7390726.390
332459.600,7390726.610
332460.110,7390726.410
332459.880,7390726.420
332465.290,7390726.460
332577.610,7390726.610
332073.630,7390726.640
332199.150,7390727.000
332199.910,7390726.740
332200.810,7390726.670
332201.190,7390726.690
332221.660,7390726.840
332404.630,7390726.990
332409.290,7390726.620
332410.540,7390726.920
332460.490,7390726.660
332577.340,7390727.060
332577.480,7390727.010
332199.600,7390727.300
332410.880,7390727.120
332411.580,7390727.260
332411.540,7390727.490
332411.980,7390727.530
332459.070,7390727.460
332459.410,7390727.240
332459.820,7390727.510
332460.010,7390727.420
332464.730,7390727.500
332466.140,7390727.500
332466.350,7390727.410
332576.990,7390727.490
332198.670,7390727.880
332198.630,7390727.880
332199.140,7390727.760
332198.760,7390727.770
332199.280,7390727.680
332199.940,7390728.070
332404.610,7390727.920
332404.820,7390728.010
332412.650,7390727.940
332412.810,7390727.880
332459.110,7390727.850
332458.790,7390728.020
332458.880,7390727.820
332465.440,7390727.940
332466.150,7390727.760
332466.440,7390727.800
332466.230,7390727.920
332466.470,7390727.700
332466.510,7390727.980
332576.920,7390727.860
332080.190,7390728.260
332082.840,7390728.420
332198.580,7390728.440
332198.350,7390728.400
332198.520,7390728.320
332198.270,7390728.280
332199.980,7390728.370
332404.870,7390728.200
332405.210,7390728.260
332413.470,7390728.250
332414.130,7390728.410
332413.810,7390728.450
332414.460,7390728.610
332458.150,7390728.570
332458.410,7390728.460
332458.620,7390728.480
332458.890,7390728.510
332459.530,7390728.130
332466.820,7390728.160
332467.520,7390728.600
332482.890,7390728.460
332576.720,7390728.130
332079.530,7390729.040
332082.010,7390728.980
332082.270,7390729.100
332083.220,7390728.620
332084.080,7390728.860
332197.610,7390728.940
332197.970,7390728.670
332198.250,7390728.900
332198.540,7390729.080
332198.880,7390728.720
332199.250,7390728.910
332199.630,7390728.810
332200.110,7390729.040
332405.060,7390728.770
332414.150,7390728.660
332415.060,7390728.790
332414.800,7390728.810
332415.120,7390728.980
332415.400,7390729.000
332415.380,7390728.840
332415.750,7390729.080
332458.530,7390728.720
332458.950,7390728.960
332459.310,7390728.800
332465.340,7390728.770
332465.570,7390728.920
332466.550,7390728.650
332080.620,7390729.450
332197.220,7390729.270
332197.540,7390729.250
332197.850,7390729.530
332198.320,7390729.300
332199.620,7390729.370
332200.140,7390729.600
332201.490,7390729.470
332201.500,7390729.330
332405.130,7390729.160
332415.460,7390729.210
332416.030,7390729.230
332416.630,7390729.510
332416.660,7390729.550
332416.410,7390729.480
332416.780,7390729.150
332416.800,7390729.520
332457.740,7390729.290
332458.460,7390729.550
332458.800,7390729.540
332195.610,7390730.070
332197.680,7390730.010
332197.330,7390729.830
332198.140,7390729.880
332197.940,7390729.680
332199.410,7390729.690
332200.120,7390729.930
332201.340,7390729.880
332404.900,7390730.080
332405.380,7390729.940
332405.200,7390729.840
332416.980,7390729.730
332417.320,7390729.940
332417.430,7390729.920
332417.650,7390730.110
332417.190,7390729.780
332418.340,7390729.980
332457.470,7390730.040
332457.830,7390729.860
332083.160,7390730.500
332196.900,7390730.500
332197.350,7390730.530
332198.030,7390730.190
332200.890,7390730.550
332417.770,7390730.140
